"sum-change","sum-change","sum-change","sum-change","sum-change","sum-change","sum-change","sum-change","sum-change","sum-change"
"0","0","0","0","0","0","0","0","0","0"
"13.617152643203497","12.486450724642834","14.801388388440415","15.266930668760304","16.146772959316788","14.74128486180343","13.398245767541615","15.862691895828917","13.800308195184549","15.495239117367326"
"6.666489660038091","6.696052048352899","6.414879003806012","6.391479457353873","5.884760246815773","7.022757062783386","5.974479373445139","6.783542435628321","5.559844635010853","6.67327976421636"
"4.210517381243467","4.008745056583976","3.832208808602368","4.2410774988716415","4.172806140781311","3.864380583689669","3.614298842718059","3.121216193829905","4.651109422530156","3.7716354486281407"
"3.1588182697680596","2.3876071393718385","2.7423936641772366","2.9669387519537533","3.261292769738837","2.417610056963097","2.586099266292228","2.2940674963058476","3.437286287176495","2.5593967132181827"
"2.405209211536981","2.0336818062738566","1.9057099187249777","2.191383793244569","2.2187451210222857","1.6599485892863413","1.7896354883362453","1.6509426525290878","3.1037843374738836","2.3560041598418326"
"1.6025179848325535","1.565028075259094","2.1348565916336337","1.898880173264252","1.8273173633636772","1.4911600362401913","1.7996234404288591","1.3171368947763198","1.9524750932947577","1.5216541778349415"
"1.3524837646995966","1.264092483058668","1.0849921035348213","1.312093809755311","1.4299578009192055","1.384882219166451","1.1378669195990425","1.1689683700080922","1.0005093935524698","1.5730142610743827"
"1.0840976384358987","1.373807424839078","1.2153710204447363","1.433243995396552","0.9069329302534176","1.1111370969731067","1.1271144045351789","0.7855347882077238","1.4555808807317119","1.6810231586444249"
"0.9158569933347234","1.0513900150121842","1.0000083368822665","1.5123865019367138","0.8045502587887394","0.9146469820189465","1.080044715222816","1.3220072156068667","1.3078376731104469","1.5908023760770678"
"1.156484784013856","0.8374275543602194","0.9670891278453698","1.0417017698995237","1.256219389876803","0.9811179925168086","0.8438285807070189","0.8833886650004548","1.1130714357775666","1.2968717644243384"
"0.8378034196228721","0.8324561219947841","0.4644759194962915","1.0097406810525795","1.24573018360396","0.8938100442567722","0.8010025532089946","0.8668301519665793","0.8638396098917032","1.3042038958371611"
"0.9733722566912361","0.6868035934028458","0.3489444612239056","1.3335214417862964","1.017274773827094","0.9327935487445334","0.832431935142979","0.7998858912633559","0.7592551873882785","0.9957940925745331"
"0.8589418331435185","0.8138391732666062","0.602892465365115","0.8037196175411583","0.6855346776488209","0.6985653739932984","0.8023781409086567","0.4882737357442516","0.5445292994989869","0.8928307763930388"
"0.5666800138518268","0.7317364381331934","0.5912553540945621","0.7731898882036765","0.5270044747096125","0.7404028883567797","1.0292277274549284","0.8124158712244784","0.8666363275957217","0.9149047870211511"
"0.5765566638750962","0.55987949127699","0.472180668155184","0.6554564463338695","0.5768505412714096","0.7351559573633696","0.9701095052144156","0.6499412737973933","0.9431713591576483","0.5503622371762374"
"0.4129004250278781","0.966325487854307","0.3375383295271695","0.49957639107115975","0.610050991857453","0.6996180929240845","0.6846832945323778","0.4195225437195683","0.9584943045644154","0.5245479205756483"
"0.35015670826744344","0.7976186212262921","0.9307403867009052","0.3986656273311266","0.7928924237597799","0.35930191310938225","0.5685910036183028","0.320490669935188","0.7191545841175679","0.4621227957216397"
"0.445813048581945","0.7019592760641217","0.9676781710870463","0.38977197608475933","0.9486670933893189","0.46811429140217664","0.7190665645316177","0.32268467204761986","0.8440252785560042","0.5232419228950902"
