"sum-change","sum-change","sum-change","sum-change","sum-change","sum-change","sum-change","sum-change","sum-change","sum-change"
"0","0","0","0","0","0","0","0","0","0"
"2.426309583372396","2.5860241859069935","2.5556773215141098","2.4141347025028694","3.341560221050833","2.5408953191515806","2.3516738836525692","2.5585184511150514","2.5640409528652244","2.755572331729759"
"2.135942823012493","2.277168336264152","2.245353424852673","2.108694975663234","2.9296405870416926","2.2098776558831377","2.0834471194450646","2.24791149633247","2.2653562452501332","2.4105491451390275"
"1.8890282011923976","2.014104745353404","1.9751232963414092","1.856380065972398","2.569588922039729","1.9477588744974175","1.8557128689143505","1.9880498517664218","2.0028251013025757","2.113942990226591"
"1.671415236958468","1.7748993324584212","1.7410329958421096","1.641778084888954","2.2676536525712714","1.718565544167673","1.6539810387795881","1.7549094819956805","1.7757737868731245","1.8562470360828933"
"1.481688092668818","1.5805331283370245","1.5317752424866133","1.4487563975528652","1.98937207840331","1.527827780425157","1.4735642585937838","1.5558220299394623","1.5801542486027345","1.6345401878280696"
"1.3261469355796633","1.398563459035211","1.351735225368932","1.2850244781361897","1.7527439213695641","1.3549820245151647","1.3203517202520487","1.382738401946368","1.4132139026872452","1.4374732016852612"
"1.1827878266318164","1.2551357854313168","1.1964716400298863","1.1428415642420364","1.551211818705446","1.2163374760259817","1.1863900352492287","1.231846985410149","1.2682276507238441","1.2741218521443478"
"1.0578263988528764","1.1153306138594272","1.063108181849459","1.0170455210196967","1.3738781803275164","1.0872715454510478","1.0673396972285958","1.0988538811070787","1.1393224766619099","1.130954367246189"
"0.9527944902214144","0.9944945343347401","0.9456823716493887","0.9051331509754618","1.2187179944117261","0.9782907701294027","0.9641288579279822","0.9861560237393101","1.0267823713065174","1.006098289883532"
"0.8549002725507513","0.8935927725896978","0.84325804334446","0.8139590433784528","1.084186675985951","0.8818609251000239","0.8710208578379721","0.8853152824333687","0.9244233026204502","0.8952967535177114"
"0.7712445498834314","0.7997800019992968","0.7544825810203495","0.7342361145730075","0.9633891628870442","0.794860498391547","0.7899373729709567","0.7984385832936882","0.838444244344577","0.7991578252373482"
"0.6994948512154148","0.7181615514191255","0.6792378522484056","0.6649404635928948","0.8590829220262822","0.7180385815193057","0.7153619962250407","0.7199465423395209","0.7599201178194965","0.7174673479617023"
"0.6336075673421979","0.6470266610916671","0.6104203811180691","0.5994369258138044","0.7669431629477805","0.6537307846899024","0.6509379994334027","0.6506347620891036","0.6873188569748128","0.6444019977039084"
"0.5759913384036193","0.5849793451346255","0.5498675828050311","0.5452021853739455","0.6891768609349879","0.5956037221123307","0.5912480395828715","0.5904540407105998","0.6235169348362821","0.5802751123799456"
"0.5242416408356126","0.5278824340391957","0.4966220474699832","0.4957910764855736","0.619020206650377","0.5425980164622641","0.5410945973902461","0.5365249742060335","0.5696165656208817","0.5243086867069369"
"0.4786874105580525","0.4783258237084432","0.4476092135241569","0.45605512411769994","0.5596548153779768","0.49484263158439024","0.49324464351124375","0.49021193352065795","0.5206845314778047","0.4766916221666743"
"0.4367826891008972","0.4342938045135102","0.4085562739560094","0.41774090066046055","0.5059406609965609","0.45204458597086455","0.4516940658322717","0.44874279133005035","0.47542956993083224","0.43287719829969357"
"0.39977151197572425","0.39538403399524485","0.37331734446066855","0.3856841261613844","0.45905642662440904","0.41490016430409166","0.41319103174522764","0.41208278264237796","0.4357010577511389","0.3948353945229303"
"0.3664380502755096","0.3607375470742087","0.3417210575600019","0.3567165678013991","0.41697147319615063","0.37967000958997565","0.3795813293927911","0.3790564823300381","0.4007662692774859","0.361710469181295"
"0.33493105114656563","0.3274019443555219","0.31357561918131954","0.3303066036815136","0.3794695518745821","0.3484396756762442","0.3490442652145385","0.35034060953044815","0.3710036796749809","0.3345048795486566"
"0.3069485484605029","0.299686697319482","0.289362981766458","0.3049651205669562","0.34623335708007114","0.3199676405525834","0.3221428604674853","0.3228803217503668","0.34092808881385733","0.30811171503067725"
"0.28253162255973396","0.27393606679019583","0.2669501589123873","0.2827037597574986","0.31653195466926864","0.2944089525419515","0.2967696948950912","0.29874876887283125","0.3162681197882652","0.2852067054659636"
"0.26225394232740107","0.2515445076765615","0.24603504235624862","0.26253153407854624","0.28947484473908197","0.27094874981973904","0.274245924335853","0.27786731827593364","0.2928730063790522","0.2644167548309723"
