"sum-change","sum-change","sum-change","sum-change","sum-change","sum-change","sum-change","sum-change","sum-change","sum-change"
"0","0","0","0","0","0","0","0","0","0"
"3.2206905588982258","3.1056996293885066","3.32053379293714","3.483777947851726","3.127480986117783","3.1676392846878123","3.1691578838379106","3.2674249463174885","3.1622455804611733","3.600301653523445"
"2.8823183660644185","2.4752030918278582","3.068505163874497","3.0636588128830873","2.6266286924063387","3.2174025847360888","3.1695262300709133","2.852398035205555","2.776129579955421","2.68179379885153"
"2.419289994023998","2.308406186535689","2.2859434563710885","2.7890713179916093","2.7674459255036776","2.587695334443464","2.751734097315323","2.559450852231442","2.5810280091622704","2.304201972026201"
"2.1589968024527253","2.11577363159394","2.2623328692434272","2.461757124680178","2.4466443025688105","2.7211951950339803","2.424099117357753","2.17908987815346","2.4976304672492544","2.541421582577922"
"2.01753068179347","1.905108160113575","2.133837845912443","2.141960334057479","1.9549411122537725","2.2529909328122395","2.121787730255227","1.8882024038190388","1.9266618466883878","1.7396627759404542"
"1.754715273762259","1.7046889440767607","1.8840697918433338","1.6872233103516332","1.9065854027402103","1.8904517742934002","1.752413055378471","1.9255299359875346","1.751548794771952","1.953115381824195"
"1.668919086107051","1.5860585760769852","1.5816048921806907","1.755915570947011","1.674984000880544","1.5205965819871063","1.6165026348392542","1.6311861197498319","1.6043401578081125","1.7628674953362495"
"1.6052929167859826","1.5087464481821278","1.5493455439535246","1.5829749184802289","1.628071529264069","1.4315252945393833","1.6848454342050416","1.5441863278411314","1.4717852642146276","1.7159925264353628"
"1.3175348555615678","1.2844142192642187","1.4948946192795847","1.342028124007555","1.4300023084021487","1.3339788377203627","1.5206068959797596","1.1973320226918587","1.324936848594586","1.4074746489839092"
"1.2570523651883327","1.1533166741005252","1.2550654132838108","1.3299607695227857","1.2473228916573031","1.2681129768692856","1.33667183304426","1.260855544084567","1.2210032455587454","1.2713708407375648"
"1.08942323594979","1.0193962578877853","1.2010732416130652","1.1119286878278234","1.1380246402495313","1.117168483237109","1.0499904120515593","1.086863454929849","1.1466854223522143","1.1815069489051764"
